2025-06-03 20:15:18,688 [background-preinit] INFO  o.h.validator.internal.util.Version - HV000001: Hibernate Validator 8.0.1.Final
2025-06-03 23:03:35,638 [main] INFO  o.s.d.r.c.RepositoryConfigurationDelegate - Finished Spring Data repository scanning in 136 ms. Found 52 JPA repository interfaces.
2025-06-03 23:03:36,943 [main] INFO  o.s.i.c.DefaultConfiguringBeanFactoryPostProcessor - No bean named 'errorChannel' has been explicitly defined. Therefore, a default PublishSubscribeChannel will be created.
2025-06-03 23:03:36,964 [main] INFO  o.s.i.c.DefaultConfiguringBeanFactoryPostProcessor - No bean named 'integrationHeaderChannelRegistry' has been explicitly defined. Therefore, a default DefaultHeaderChannelRegistry will be created.
2025-06-03 23:03:37,942 [main] INFO  o.t.s.q.d.DefaultTbServiceInfoProvider - Current Service ID: e4dfaa3a56ca
2025-06-03 23:03:39,635 [main] INFO  o.h.jpa.internal.util.LogHelper - HHH000204: Processing PersistenceUnitInfo [name: default]
2025-06-03 23:03:39,755 [main] INFO  org.hibernate.Version - HHH000412: Hibernate ORM core version 6.4.4.Final
2025-06-03 23:03:39,823 [main] INFO  o.h.c.i.RegionFactoryInitiator - HHH000026: Second-level cache disabled
2025-06-03 23:03:39,953 [main] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Starting...
2025-06-03 23:03:40,084 [main] INFO  com.zaxxer.hikari.pool.HikariPool - HikariPool-1 - Added connection org.postgresql.jdbc.PgConnection@2d36a825
2025-06-03 23:03:40,085 [main] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Start completed.
2025-06-03 23:03:41,617 [main] INFO  o.s.o.j.p.SpringPersistenceUnitInfo - No LoadTimeWeaver setup: ignoring JPA class transformer
2025-06-03 23:03:44,492 [main] INFO  o.h.e.t.j.p.i.JtaPlatformInitiator - HHH000489: No JTA platform available (set 'hibernate.transaction.jta.platform' to enable JTA platform integration)
2025-06-03 23:03:44,520 [main] INFO  o.s.o.j.LocalContainerEntityManagerFactoryBean - Initialized JPA EntityManagerFactory for persistence unit 'default'
2025-06-03 23:03:46,924 [main] INFO  o.s.d.j.r.query.QueryEnhancerFactory - Hibernate is in classpath; If applicable, HQL parser will be used.
2025-06-03 23:03:49,018 [main] INFO  o.s.b.w.e.tomcat.TomcatWebServer - Tomcat initialized with port 9090 (http)
2025-06-03 23:03:49,029 [main] INFO  o.a.coyote.http11.Http11NioProtocol - The ["http-nio-0.0.0.0-9090"] connector has been configured to support HTTP upgrade to [h2c]
2025-06-03 23:03:49,030 [main] INFO  o.a.coyote.http11.Http11NioProtocol - Initializing ProtocolHandler ["http-nio-0.0.0.0-9090"]
2025-06-03 23:03:49,032 [main] INFO  o.a.catalina.core.StandardService - Starting service [Tomcat]
2025-06-03 23:03:49,032 [main] INFO  o.a.catalina.core.StandardEngine - Starting Servlet engine: [Apache Tomcat/10.1.19]
2025-06-03 23:03:49,070 [main] INFO  o.a.c.c.C.[Tomcat].[localhost].[/] - Initializing Spring embedded WebApplicationContext
2025-06-03 23:03:49,070 [main] INFO  o.s.b.w.s.c.ServletWebServerApplicationContext - Root WebApplicationContext: initialization completed in 18922 ms
2025-06-03 23:03:49,275 [main] INFO  o.t.s.d.a.CachedAttributesService - Going to use directExecutor for the local cache type caffeine
2025-06-03 23:03:49,939 [main] INFO  o.t.s.s.a.DefaultTbApiUsageStateService - Starting api usage service.
2025-06-03 23:03:49,943 [main] INFO  o.t.s.s.a.DefaultTbApiUsageStateService - Started api usage service.
2025-06-03 23:03:51,584 [main] INFO  o.t.s.t.h.config.PayloadSizeFilter - Initialized payload size filter with configuration: /api/image*/**=52428800;/api/resource/**=52428800;/api/**=16777216
2025-06-03 23:03:51,639 [main] INFO  o.t.s.t.h.config.PayloadSizeFilter - Initialized payload size filter with configuration: /api/v1/*/rpc/**=65536;/api/v1/**=52428800
2025-06-03 23:03:52,430 [main] INFO  o.t.s.q.e.EnvironmentLogService - ThingsBoard server environment: zookeeper.version=3.9.2-e454e8c7283100c7caec6dcae2bc82aaecb63023, built on 2024-02-12 20:59 UTC
2025-06-03 23:03:52,431 [main] INFO  o.t.s.q.e.EnvironmentLogService - ThingsBoard server environment: host.name=e4dfaa3a56ca
2025-06-03 23:03:52,431 [main] INFO  o.t.s.q.e.EnvironmentLogService - ThingsBoard server environment: java.version=17.0.12
2025-06-03 23:03:52,431 [main] INFO  o.t.s.q.e.EnvironmentLogService - ThingsBoard server environment: java.vendor=Debian
2025-06-03 23:03:52,431 [main] INFO  o.t.s.q.e.EnvironmentLogService - ThingsBoard server environment: java.home=/usr/lib/jvm/java-17-openjdk-arm64
2025-06-03 23:03:52,431 [main] INFO  o.t.s.q.e.EnvironmentLogService - ThingsBoard server environment: java.class.path=/usr/share/thingsboard/bin/thingsboard.jar
2025-06-03 23:03:52,432 [main] INFO  o.t.s.q.e.EnvironmentLogService - ThingsBoard server environment: java.library.path=/usr/java/packages/lib:/usr/lib/aarch64-linux-gnu/jni:/lib/aarch64-linux-gnu:/usr/lib/aarch64-linux-gnu:/usr/lib/jni:/lib:/usr/lib
2025-06-03 23:03:52,432 [main] INFO  o.t.s.q.e.EnvironmentLogService - ThingsBoard server environment: java.io.tmpdir=/tmp
2025-06-03 23:03:52,432 [main] INFO  o.t.s.q.e.EnvironmentLogService - ThingsBoard server environment: java.compiler=<NA>
2025-06-03 23:03:52,433 [main] INFO  o.t.s.q.e.EnvironmentLogService - ThingsBoard server environment: os.name=Linux
2025-06-03 23:03:52,433 [main] INFO  o.t.s.q.e.EnvironmentLogService - ThingsBoard server environment: os.arch=aarch64
2025-06-03 23:03:52,433 [main] INFO  o.t.s.q.e.EnvironmentLogService - ThingsBoard server environment: os.version=6.10.14-linuxkit
2025-06-03 23:03:52,433 [main] INFO  o.t.s.q.e.EnvironmentLogService - ThingsBoard server environment: user.name=thingsboard
2025-06-03 23:03:52,433 [main] INFO  o.t.s.q.e.EnvironmentLogService - ThingsBoard server environment: user.home=/nonexistent
2025-06-03 23:03:52,433 [main] INFO  o.t.s.q.e.EnvironmentLogService - ThingsBoard server environment: user.dir=/
2025-06-03 23:03:52,433 [main] INFO  o.t.s.q.e.EnvironmentLogService - ThingsBoard server environment: os.memory.free=151MB
2025-06-03 23:03:52,433 [main] INFO  o.t.s.q.e.EnvironmentLogService - ThingsBoard server environment: os.memory.max=980MB
2025-06-03 23:03:52,434 [main] INFO  o.t.s.q.e.EnvironmentLogService - ThingsBoard server environment: os.memory.total=269MB
2025-06-03 23:03:52,633 [main] INFO  d.n.internal.NashornDetection - Delight-nashorn-sandbox detected that JDK Nashorn is absent and standalone Nashorn is present, and will use Standalone Nashorn
2025-06-03 23:03:54,933 [main] INFO  o.t.s.c.SystemInfoController - System build info: {"version":"3.8.0","artifact":"application","name":"ThingsBoard Server Application","type":"CE"}
2025-06-03 23:03:55,077 [main] INFO  o.t.s.c.t.c.ssl.SslCredentialsConfig - LWM2M Server DTLS Credentials: Skipping initialization of disabled SSL credentials.
2025-06-03 23:03:55,082 [main] INFO  o.t.s.c.t.c.ssl.SslCredentialsConfig - LWM2M Trust Credentials: Skipping initialization of disabled SSL credentials.
2025-06-03 23:03:55,101 [main] INFO  o.t.s.c.t.c.ssl.SslCredentialsConfig - LWM2M Bootstrap DTLS Credentials: Skipping initialization of disabled SSL credentials.
2025-06-03 23:03:55,514 [main] INFO  o.t.s.s.edge.rpc.EdgeGrpcService - Initializing Edge RPC service!
2025-06-03 23:03:55,930 [main] INFO  o.t.s.s.edge.rpc.EdgeGrpcService - Going to start Edge RPC server using port: 7070
2025-06-03 23:03:56,018 [main] INFO  o.t.s.s.edge.rpc.EdgeGrpcService - Edge RPC service initialized!
2025-06-03 23:03:56,281 [main] INFO  o.t.s.a.service.DefaultActorService - Initializing actor system.
2025-06-03 23:03:56,308 [main] INFO  o.t.s.a.service.DefaultActorService - Actor system initialized.
2025-06-03 23:03:57,590 [main] INFO  o.t.s.c.adaptor.JsonConverterConfig - JSON max string value length = 0
2025-06-03 23:03:57,593 [main] INFO  o.t.s.c.adaptor.JsonConverterConfig - JSON type cast enabled = true
2025-06-03 23:03:57,783 [main] INFO  o.t.s.t.mqtt.MqttTransportService - Setting resource leak detector level to DISABLED
2025-06-03 23:03:57,783 [main] INFO  o.t.s.t.mqtt.MqttTransportService - Starting MQTT transport...
2025-06-03 23:03:57,846 [main] INFO  o.t.s.t.mqtt.MqttTransportService - Mqtt transport started!
2025-06-03 23:03:58,012 [main] INFO  o.e.c.elements.config.Configuration - defaults added COAP.
2025-06-03 23:03:58,056 [main] INFO  o.e.c.elements.config.Configuration - defaults added UDP.
2025-06-03 23:03:58,057 [main] INFO  o.e.c.c.network.RandomTokenGenerator - using tokens of 8 bytes in length
2025-06-03 23:03:58,101 [main] INFO  org.eclipse.californium.ban - Started.
2025-06-03 23:03:58,102 [main] INFO  o.e.c.core.network.CoapEndpoint - coap CoapEndpoint uses udp context
2025-06-03 23:03:58,139 [main] INFO  o.e.c.elements.config.Configuration - defaults added SYS.
2025-06-03 23:03:58,140 [main] INFO  o.e.c.c.network.stack.BlockwiseLayer - coap BlockwiseLayer uses MAX_MESSAGE_SIZE=1024, PREFERRED_BLOCK_SIZE=1024, BLOCKWISE_STATUS_LIFETIME=300000, MAX_RESOURCE_BODY_SIZE=268435456, BLOCKWISE_STRICT_BLOCK2_OPTION=true
2025-06-03 23:03:58,154 [main] INFO  o.e.californium.core.CoapServer - Starting server
2025-06-03 23:03:58,176 [main] INFO  o.e.c.elements.UDPConnector - UDPConnector starts up 1 sender threads and 1 receiver threads
2025-06-03 23:03:58,194 [main] INFO  o.e.c.elements.UDPConnector - UDPConnector listening on /[0:0:0:0:0:0:0:0]:5683, recv buf = 106496, send buf = 106496, recv packet size = 2048
2025-06-03 23:03:58,195 [main] INFO  o.e.c.core.network.CoapEndpoint - coap Started endpoint at coap://[0:0:0:0:0:0:0:0]:5683
2025-06-03 23:03:58,200 [main] INFO  o.t.s.t.coap.CoapTransportService - Starting CoAP transport...
2025-06-03 23:03:58,223 [main] INFO  o.t.s.t.coap.CoapTransportService - CoAP transport started!
2025-06-03 23:03:58,583 [main] INFO  o.e.c.elements.util.JceProviderUtil - JCE default setup
2025-06-03 23:03:58,616 [main] INFO  o.e.c.elements.util.JceProviderUtil - RSA: true, EC: true, AES: not restricted
2025-06-03 23:03:58,620 [main] INFO  o.e.c.elements.util.JceProviderUtil - EdDSA supported by SunEC, Ed25519: true, Ed448: true
2025-06-03 23:03:58,620 [main] INFO  o.e.c.elements.util.JceProviderUtil - JCE setup: SunEC version 17, ready.
2025-06-03 23:03:58,667 [main] INFO  o.t.s.t.l.b.LwM2MTransportBootstrapService - Starting LwM2M transport bootstrap server...
2025-06-03 23:03:58,740 [main] INFO  o.e.c.elements.config.Configuration - defaults added DTLS.
2025-06-03 23:03:59,034 [main] WARN  o.e.l.s.b.LeshanBootstrapServerBuilder - configStore is set but you also provide a custom SessionManager so this store will not be used
2025-06-03 23:03:59,042 [main] INFO  o.e.c.c.network.RandomTokenGenerator - using tokens of 8 bytes in length
2025-06-03 23:03:59,043 [main] INFO  o.e.c.core.network.CoapEndpoint - [Bootstrap Server-coap://0.0.0.0:5687] CoapEndpoint uses udp context
2025-06-03 23:03:59,043 [main] INFO  o.e.c.c.network.stack.BlockwiseLayer - [Bootstrap Server-coap://0.0.0.0:5687] BlockwiseLayer uses MAX_MESSAGE_SIZE=1024, PREFERRED_BLOCK_SIZE=1024, BLOCKWISE_STATUS_LIFETIME=300000, MAX_RESOURCE_BODY_SIZE=268435456, BLOCKWISE_STRICT_BLOCK2_OPTION=true
2025-06-03 23:03:59,055 [main] INFO  o.t.s.t.l.b.LwM2MTransportBootstrapService - Unable to load X509 files for LWM2MServer
2025-06-03 23:03:59,056 [main] WARN  o.e.l.s.c.b.e.c.CoapsBootstrapServerEndpointFactory - PskStore should be automatically set by Leshan. Using a custom implementation is not advised.
2025-06-03 23:03:59,083 [main] INFO  o.e.c.s.d.InMemoryReadWriteLockConnectionStore - Created new InMemoryConnectionStore [capacity: 150000, connection expiration threshold: 1800s]
2025-06-03 23:03:59,086 [main] INFO  o.e.c.c.network.RandomTokenGenerator - using tokens of 8 bytes in length
2025-06-03 23:03:59,086 [main] INFO  o.e.c.core.network.CoapEndpoint - [Bootstrap Server-coaps://0.0.0.0:5688] CoapEndpoint uses lwm2m correlation
2025-06-03 23:03:59,086 [main] INFO  o.e.c.c.network.stack.BlockwiseLayer - [Bootstrap Server-coaps://0.0.0.0:5688] BlockwiseLayer uses MAX_MESSAGE_SIZE=1024, PREFERRED_BLOCK_SIZE=1024, BLOCKWISE_STATUS_LIFETIME=300000, MAX_RESOURCE_BODY_SIZE=268435456, BLOCKWISE_STRICT_BLOCK2_OPTION=true
2025-06-03 23:03:59,091 [main] INFO  o.e.californium.core.CoapServer - Starting server
2025-06-03 23:03:59,094 [main] INFO  o.e.c.elements.UDPConnector - UDPConnector starts up 1 sender threads and 1 receiver threads
2025-06-03 23:03:59,095 [main] INFO  o.e.c.elements.UDPConnector - UDPConnector listening on /[0:0:0:0:0:0:0:0]:5687, recv buf = 106496, send buf = 106496, recv packet size = 2048
2025-06-03 23:03:59,095 [main] INFO  o.e.c.core.network.CoapEndpoint - [Bootstrap Server-coap://0.0.0.0:5687] Started endpoint at coap://[0:0:0:0:0:0:0:0]:5687
2025-06-03 23:03:59,100 [main] INFO  o.e.c.scandium.DTLSConnector - multiple network interfaces, using smallest MTU [IPv4 1500, IPv6 1280]
2025-06-03 23:03:59,103 [main] INFO  o.e.c.scandium.DTLSConnector - DTLSConnector listening on /[0:0:0:0:0:0:0:0]:5688, recv buf = 106496, send buf = 106496, recv packet size = 16490, MTU = IPv4 1500 / IPv6 1280
2025-06-03 23:03:59,103 [DTLS-Receiver-0-/[0:0:0:0:0:0:0:0]:5688] INFO  o.e.c.scandium.DTLSConnector - Starting worker thread [DTLS-Receiver-0-/[0:0:0:0:0:0:0:0]:5688]
2025-06-03 23:03:59,103 [main] INFO  o.e.c.core.network.CoapEndpoint - [Bootstrap Server-coaps://0.0.0.0:5688] Started endpoint at coaps://[0:0:0:0:0:0:0:0]:5688
2025-06-03 23:03:59,104 [main] INFO  o.e.l.s.b.LeshanBootstrapServer - Bootstrap server started.
2025-06-03 23:03:59,104 [main] INFO  o.e.l.s.b.LeshanBootstrapServer - CoAP over UDP endpoint based on Californium library available at coap://[0:0:0:0:0:0:0:0]:5687.
2025-06-03 23:03:59,104 [main] INFO  o.e.l.s.b.LeshanBootstrapServer - CoAP over DTLS endpoint based on Californium/Scandium library available at coaps://[0:0:0:0:0:0:0:0]:5688.
2025-06-03 23:03:59,104 [main] INFO  o.t.s.t.l.b.LwM2MTransportBootstrapService - Started LwM2M transport bootstrap server.
2025-06-03 23:03:59,248 [main] INFO  o.t.s.t.s.s.SnmpTransportService - SNMP transport service initialized
2025-06-03 23:04:00,107 [main] INFO  o.s.b.a.w.s.WelcomePageHandlerMapping - Adding welcome page: class path resource [public/index.html]
2025-06-03 23:04:00,796 [main] INFO  o.s.b.a.e.web.EndpointLinksResolver - Exposing 1 endpoint(s) beneath base path '/actuator'
2025-06-03 23:04:00,907 [main] INFO  o.s.s.web.DefaultSecurityFilterChain - Will secure Or [Mvc [pattern='/*.js'], Mvc [pattern='/*.css'], Mvc [pattern='/*.ico'], Mvc [pattern='/assets/**'], Mvc [pattern='/static/**']] with [org.springframework.security.web.context.request.async.WebAsyncManagerIntegrationFilter@337c5184, org.springframework.security.web.header.HeaderWriterFilter@30545e37, org.springframework.web.filter.CorsFilter@67aa46d0, org.springframework.security.web.csrf.CsrfFilter@621c6a05, org.springframework.security.web.authentication.logout.LogoutFilter@401a087c, org.springframework.security.web.servletapi.SecurityContextHolderAwareRequestFilter@70b89a74, org.springframework.security.web.authentication.AnonymousAuthenticationFilter@33a07c12, org.springframework.security.web.access.ExceptionTranslationFilter@7ac392b8, org.springframework.security.web.access.intercept.AuthorizationFilter@472335f4]
2025-06-03 23:04:01,022 [main] INFO  o.s.s.web.DefaultSecurityFilterChain - Will secure any request with [org.springframework.security.web.session.DisableEncodeUrlFilter@3bab8e19, org.springframework.security.web.context.request.async.WebAsyncManagerIntegrationFilter@1c4a903c, org.springframework.security.web.context.SecurityContextHolderFilter@6cf232ba, org.springframework.web.filter.CorsFilter@67aa46d0, org.springframework.security.web.authentication.logout.LogoutFilter@aa10e39, org.springframework.security.oauth2.client.web.OAuth2AuthorizationRequestRedirectFilter@66eef858, org.springframework.security.oauth2.client.web.OAuth2LoginAuthenticationFilter@4373b028, org.thingsboard.server.service.security.auth.rest.RestLoginProcessingFilter@558431de, org.thingsboard.server.service.security.auth.rest.RestPublicLoginProcessingFilter@3db08466, org.thingsboard.server.service.security.auth.jwt.JwtTokenAuthenticationProcessingFilter@7522d385, org.thingsboard.server.service.security.auth.jwt.RefreshTokenProcessingFilter@32baae8b, org.thingsboard.server.transport.http.config.PayloadSizeFilter@20120ec5, org.thingsboard.server.config.RateLimitProcessingFilter@549c98ca, org.springframework.security.web.savedrequest.RequestCacheAwareFilter@44c6e3f5, org.springframework.security.web.servletapi.SecurityContextHolderAwareRequestFilter@784a7091, org.springframework.security.web.authentication.AnonymousAuthenticationFilter@1d55170c, org.springframework.security.web.session.SessionManagementFilter@21525edf, org.springframework.security.web.access.ExceptionTranslationFilter@6d5bf660, org.springframework.security.web.access.intercept.AuthorizationFilter@7309368a]
2025-06-03 23:04:01,030 [main] INFO  o.s.s.web.DefaultSecurityFilterChain - Will secure Ant [pattern='/api/v1/**'] with [org.springframework.security.web.session.DisableEncodeUrlFilter@2f9002da, org.springframework.security.web.context.request.async.WebAsyncManagerIntegrationFilter@376ba806, org.springframework.security.web.context.SecurityContextHolderFilter@3798eae1, org.springframework.security.web.header.HeaderWriterFilter@37f7fc5e, org.springframework.web.filter.CorsFilter@67aa46d0, org.springframework.security.web.authentication.logout.LogoutFilter@1a005c62, org.thingsboard.server.transport.http.config.PayloadSizeFilter@1202fbc, org.springframework.security.web.savedrequest.RequestCacheAwareFilter@1d490b2b, org.springframework.security.web.servletapi.SecurityContextHolderAwareRequestFilter@62227920, org.springframework.security.web.authentication.AnonymousAuthenticationFilter@50abc57d, org.springframework.security.web.access.ExceptionTranslationFilter@97edd47, org.springframework.security.web.access.intercept.AuthorizationFilter@3e5f87eb]
2025-06-03 23:04:02,741 [main] INFO  o.s.i.endpoint.EventDrivenConsumer - Adding {logging-channel-adapter:_org.springframework.integration.errorLogger} as a subscriber to the 'errorChannel' channel
2025-06-03 23:04:02,742 [main] INFO  o.s.i.c.PublishSubscribeChannel - Channel 'application.errorChannel' has 1 subscriber(s).
2025-06-03 23:04:02,743 [main] INFO  o.s.i.endpoint.EventDrivenConsumer - started bean '_org.springframework.integration.errorLogger'
2025-06-03 23:04:02,745 [main] INFO  o.a.coyote.http11.Http11NioProtocol - Starting ProtocolHandler ["http-nio-0.0.0.0-9090"]
2025-06-03 23:04:02,765 [main] INFO  o.s.b.w.e.tomcat.TomcatWebServer - Tomcat started on port 9090 (http) with context path ''
2025-06-03 23:04:02,804 [main] INFO  o.t.s.ThingsboardServerApplication - Started ThingsboardServerApplication in 34.004 seconds (process running for 36.495)
2025-06-03 23:04:02,811 [TB-Scheduling-2] INFO  o.t.s.c.t.s.DefaultTransportService - Transport Stats: openConnections [0]
2025-06-03 23:04:02,854 [main] INFO  o.t.s.q.c.c.QueueConsumerManager - [TB Version Control] Launching consumer
2025-06-03 23:04:02,855 [main] INFO  o.t.s.q.d.HashPartitionService - Recalculating partitions
2025-06-03 23:04:02,855 [main] INFO  o.t.s.q.d.HashPartitionService - [e4dfaa3a56ca] Found common server: [TB_CORE, TB_RULE_ENGINE, TB_TRANSPORT, JS_EXECUTOR, TB_VC_EXECUTOR]
2025-06-03 23:04:02,867 [main] INFO  o.t.s.q.d.HashPartitionService - Partitions changed: 
[QK(Main,TB_VC_EXECUTOR,system)] - [0, 1, 2, 3, 4, 5, 6, 7, 8, 9]
2025-06-03 23:04:02,869 [main] INFO  o.t.s.q.d.HashPartitionService - Partitions changed: 
[QK(Main,TB_CORE,system)] - [0, 1, 2, 3, 4, 5, 6, 7, 8, 9]
[QK(Edge,TB_CORE,system)] - [0, 1, 2, 3, 4, 5, 6, 7, 8, 9]
2025-06-03 23:04:02,903 [api-usage-scheduled-19-thread-1] INFO  o.t.s.s.p.AbstractPartitionBasedService - [API Usage] CURRENT PARTITIONS: []
2025-06-03 23:04:02,903 [device-state-scheduled-22-thread-1] INFO  o.t.s.s.p.AbstractPartitionBasedService - [Device State] CURRENT PARTITIONS: []
2025-06-03 23:04:02,906 [tb-edge-mgmt-0-1] INFO  o.t.s.s.q.c.MainQueueConsumerManager - [QK(Edge,TB_CORE,system)] New partitions: [tb_edge.1, tb_edge.2, tb_edge.3, tb_edge.4, tb_edge.5, tb_edge.6, tb_edge.7, tb_edge.8, tb_edge.9, tb_edge.0]
2025-06-03 23:04:02,906 [main] INFO  o.t.s.a.service.DefaultActorService - Received partition change event.
2025-06-03 23:04:02,905 [api-usage-scheduled-19-thread-1] INFO  o.t.s.s.p.AbstractPartitionBasedService - [API Usage] NEW PARTITIONS: [TopicPartitionInfo(topic=tb_core, tenantId=Optional[13814000-1dd2-11b2-8080-808080808080], partition=Optional[5], fullTopicName=tb_core.5, myPartition=true), TopicPartitionInfo(topic=tb_core, tenantId=Optional[13814000-1dd2-11b2-8080-808080808080], partition=Optional[6], fullTopicName=tb_core.6, myPartition=true), TopicPartitionInfo(topic=tb_core, tenantId=Optional[13814000-1dd2-11b2-8080-808080808080], partition=Optional[3], fullTopicName=tb_core.3, myPartition=true), TopicPartitionInfo(topic=tb_core, tenantId=Optional[13814000-1dd2-11b2-8080-808080808080], partition=Optional[4], fullTopicName=tb_core.4, myPartition=true), TopicPartitionInfo(topic=tb_core, tenantId=Optional[13814000-1dd2-11b2-8080-808080808080], partition=Optional[1], fullTopicName=tb_core.1, myPartition=true), TopicPartitionInfo(topic=tb_core, tenantId=Optional[13814000-1dd2-11b2-8080-808080808080], partition=Optional[2], fullTopicName=tb_core.2, myPartition=true), TopicPartitionInfo(topic=tb_core, tenantId=Optional[13814000-1dd2-11b2-8080-808080808080], partition=Optional[0], fullTopicName=tb_core.0, myPartition=true), TopicPartitionInfo(topic=tb_core, tenantId=Optional[13814000-1dd2-11b2-8080-808080808080], partition=Optional[9], fullTopicName=tb_core.9, myPartition=true), TopicPartitionInfo(topic=tb_core, tenantId=Optional[13814000-1dd2-11b2-8080-808080808080], partition=Optional[7], fullTopicName=tb_core.7, myPartition=true), TopicPartitionInfo(topic=tb_core, tenantId=Optional[13814000-1dd2-11b2-8080-808080808080], partition=Optional[8], fullTopicName=tb_core.8, myPartition=true)]
